Rando,subitem_id,subid,created,sub_date,plan__nickname,plan__id,quantity,status,plan__active,plan__amount,interval,cus_id,divs_division_id,type,creation_time,tp_user_id,ur_user_id,u_user_id,stripe_subscription_type,address__state,address__city
0.675053919561336,si_Nj5RZbmcdztCN1,sub_1MxdH5GiU1oRXdcXeIMCLlw7,2023-04-16 21:38:19.000000,2023-04-16,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_Nj5R2vm2YJiRbu,5470,flex,2023-04-16 21:55:46.000000,2243815,2243815,4290268,flex_pay2unlock,MD,Rockville
0.675292237062869,si_OJKMMygyct50py,sub_1NWhhOGiU1oRXdcXDX8lbOj1,2023-07-22 15:26:26.000000,2023-07-22,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_OJKMe1Y3KgStzN,6283,flex_watch,2023-07-22 15:38:03.000000,4759408,4759429,4759408,flex_pay2unlock,WI,Cottage Grove
0.675328179963881,si_O2amIPvaYG2CQd,sub_1NGVbOGiU1oRXdcXo1hzpxeE,2023-06-07 23:17:18.000000,2023-06-07,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,2,active,TRUE,24000,year,cus_O2amZsQhYyPw7U,5913,flex,2023-06-08 13:08:04.000000,4592944,4632884,4592944,flex_pay2unlock,WA,Puyallup
0.67562670534647,si_OBChyWz0CwwSwJ,sub_1NOqI7GiU1oRXdcXVZIU882h,2023-06-30 22:59:51.000000,2023-06-30,PlayerFocus Pro (Annual - Watch),price_1NIadYGiU1oRXdcXJxYk0d2P,1,active,TRUE,30000,year,cus_OBChCCmOCnuvID,6114,flex_watch,2023-06-30 23:41:42.000000,4680077,,4680077,flex_watch,KS,Valley Center
0.675672813894895,si_NzsYQgUXsQe2TA,sub_1NDsnDGiU1oRXdcXiQPOMzDx,2023-05-31 17:26:39.000000,2023-05-31,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_NzsYYjYsTtRr7N,5856,flex_watch,2023-05-31 18:21:48.000000,4563964,4563985,4563964,flex_pay2unlock,NY,Lockport
0.676021141964538,si_Nz4XPZIMpsX12u,sub_1ND6NxGiU1oRXdcX1koYEc2W,2023-05-29 13:45:21.000000,2023-05-29,PlayerFocus Pro (Monthly),price_1Mtf8MGiU1oRXdcXBj21KrU0,1,active,TRUE,3000,month,cus_Nz4XZiFeO77MOa,5743,flex,2023-05-15 21:08:17.000000,4515622,4515622,4470935,flex_pay2unlock,ON,Kitchener
0.676084109771391,si_NrexyLJ30HVLCy,sub_1N5vd6GiU1oRXdcXpiiLA6yQ,2023-05-09 18:51:20.000000,2023-05-09,Basic (Annual),price_1Mtxs0GiU1oRXdcXYbAjY3sj,1,active,TRUE,10000,year,cus_Nrex2lgPSKGfLU,,,,3105049,4473019,3105049,flex_pay2unlock,TX,Burleson
0.67643370458276,si_O6vV7MYOgOtqQh,sub_1NKheZGiU1oRXdcXeCHNMFOi,2023-06-19 12:57:55.000000,2023-06-19,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_O6vVL5L7OaW7QG,5598,flex,2023-05-02 14:57:09.000000,4433478,4433478,4433484,flex_pay2unlock,,
0.676472437319322,si_NuKm878b4vXsFr,sub_1N8W7CGiU1oRXdcXUAzfFxEk,2023-05-16 22:13:06.000000,2023-05-16,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_NuKmZC3L0rjFED,5759,flex,2023-05-16 22:26:00.000000,4473970,4473970,2484641,flex_pay2unlock,CA,ALISO VIEJO
0.676482109416916,si_O4MzykqcGFCro0,sub_1NIEFqGiU1oRXdcXlP0gh0N7,2023-06-12 17:10:10.000000,2023-06-12,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_O4MzVbSVWRBbKq,5941,flex_watch,2023-06-12 20:06:51.000000,4615561,4615582,4615561,flex_pay2unlock,NM,Las Cruces
0.67659810981077,si_NsRiUVMTdZjsAU,sub_1N6gpHGiU1oRXdcXn5gEvwfM,2023-05-11 21:15:03.000000,2023-05-11,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_NsRioWqorUoe0k,5718,flex,2023-05-11 21:33:35.000000,1672387,4437090,1672387,flex_pay2unlock,NY,Rochester
0.676624465746699,si_Niicykfn0dotOk,sub_1MxHB1GiU1oRXdcX2OJnwDaA,2023-04-15 22:02:35.000000,2023-04-15,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_Niice0QSzN9btM,5465,flex,2023-04-15 22:11:59.000000,4274368,4353323,4274368,flex_pay2unlock,GA,Senoia
0.676624467940845,si_NxQVCMM6atJlsb,sub_1NBVeMGiU1oRXdcXuQS94Z03,2023-05-25 04:19:42.000000,2023-05-25,PlayerFocus Basic (Monthly),price_1MqkygGiU1oRXdcXux82nS5X,1,active,TRUE,2000,month,cus_NxQVbafiJGqddD,5674,flex,2023-05-08 21:53:16.000000,4438507,4438507,4438508,flex_pay2unlock,,
0.676634081402911,si_OAi8yA7BG90Wga,sub_1NOMhyGiU1oRXdcXiyi5Q063,2023-06-29 15:24:34.000000,2023-06-29,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_OAi8SiR59Vvw84,6088,flex_watch,2023-06-29 15:54:35.000000,4676350,4676994,4676350,flex_pay2unlock,CA,El Dorado Hills
0.677062771683406,si_O7nitwHqRHtzEb,sub_1NLY7LGiU1oRXdcXvdkXdsMC,2023-06-21 20:59:07.000000,2023-06-21,PlayerFocus Pro (Annual),price_1NIaQ5GiU1oRXdcX0YK8NzLJ,1,active,TRUE,30000,year,cus_O7nimZb0z7q3m7,6032,flex_watch,2023-06-21 21:26:31.000000,4647961,4647961,4647940,flex_pay2unlock,TX,La Feria
0.677522342663778,si_ODnQLktO3wkolK,sub_1NRLq2GiU1oRXdcXpsF7hjW3,2023-07-07 21:05:14.000000,2023-07-07,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_ODnQMnvTs3YglC,6154,flex_watch,2023-07-07 21:47:02.000000,4695375,4695396,4695375,flex_pay2unlock,TX,Katy
0.67761317386208,si_ODPL9GdUZZmXZ6,sub_1NQyWrGiU1oRXdcXB3AD50wJ,2023-07-06 20:11:53.000000,2023-07-06,PlayerFocus Pro (Annual),price_1NIaQ5GiU1oRXdcX0YK8NzLJ,1,active,TRUE,30000,year,cus_ODPLCuQT8O0o0h,5403,flex,2023-04-03 15:12:23.000000,4319629,4319628,4319629,flex_pay2unlock,,
0.677715772953763,si_OGJxEN5kEY9qEE,sub_1NTnJMGiU1oRXdcXM9sTJvP4,2023-07-14 14:49:36.000000,2023-07-14,PlayerFocus Basic (Annual - Watch),price_1NAfJFGiU1oRXdcXlCwMFk5P,1,active,TRUE,18000,year,cus_OGJxewTwrouzLX,6055,flex_watch,2023-06-26 15:28:09.000000,4670706,4670650,4670706,flex_watch,WA,Seattle
0.678099285136269,si_OFcyamlI9X7RYp,sub_1NT7iwGiU1oRXdcX04QB2UoP,2023-07-12 18:25:14.000000,2023-07-12,PlayerFocus Pro (Annual - Watch),price_1NIadYGiU1oRXdcXJxYk0d2P,1,active,TRUE,30000,year,cus_OFcy4e86Q1ZH6A,6182,flex_watch,2023-07-12 19:44:48.000000,4714188,4714209,4714188,flex_watch,TN,Tullahoma
0.678441396897679,si_NoRz9DOWEkmFap,sub_1N2p5dGiU1oRXdcXqy5KvxlN,2023-05-01 05:15:57.000000,2023-05-01,PlayerFocus (Annual),price_1MqkygGiU1oRXdcXDDGHyGOQ,1,active,TRUE,18000,year,cus_NoRzAZFsHbDiU8,5583,flex,2023-05-01 13:34:07.000000,4385974,4385974,4385953,flex_pay2unlock,CA,San Diego
0.678464623864403,si_NwsKLxGhMm4Fyw,sub_1NAyZYGiU1oRXdcXcAgOrtTb,2023-05-23 17:00:32.000000,2023-05-23,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_NwsKCRgfSG677C,5814,flex_watch,2023-05-23 17:47:28.000000,4515142,4515163,4515142,flex_pay2unlock,MD,Waldorf
0.678673636163209,si_O26Dr1yPte0XH0,sub_1NG21QGiU1oRXdcXXVdFY917,2023-06-06 15:42:12.000000,2023-06-06,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_O26Cp2X5fpk97s,,,,2400268,2400268,2387132,flex_pay2unlock,CA,Los Angeles
0.678790745163135,si_OKHLjiha7sQjEZ,sub_1NXcmvGiU1oRXdcX7Xaq9q5w,2023-07-25 04:23:57.000000,2023-07-25,PlayerFocus Pro (Monthly - Watch),price_1NEEhPGiU1oRXdcXLmlwYNMy,1,active,TRUE,3500,month,cus_OKHLSVmImE3RLD,5986,flex_watch,2023-06-18 23:56:13.000000,4646771,4646600,4646771,flex_watch,,
0.678919202383531,si_O7jFHjAFqAcaHG,sub_1NLTn8GiU1oRXdcXpei8tAdC,2023-06-21 16:21:58.000000,2023-06-21,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_O7jFnERrEY6Sjv,6025,flex_watch,2023-06-21 16:29:15.000000,4647428,4647428,4647407,flex_pay2unlock,AZ,Phoenix
0.679205703521836,si_NgMcyzNwOwn402,sub_1MuztHGiU1oRXdcXG3af8S6c,2023-04-09 15:10:51.000000,2023-04-09,Basic (Annual),price_1Mtxs0GiU1oRXdcXYbAjY3sj,1,active,TRUE,10000,year,cus_NgMcqPlvXd8HBU,4537,flex,2022-09-01 22:29:35.000000,2135377,4238064,2135377,flex_pay2unlock,,
0.679461333669814,si_NvKPOlgZKkekVX,sub_1N9TkIGiU1oRXdcXaZJQO6po,2023-05-19 13:53:26.000000,2023-05-19,PlayerFocus Basic (Monthly),price_1MqkygGiU1oRXdcXux82nS5X,1,active,TRUE,2000,month,cus_NvKPLLoG4i5rGH,5378,flex,2023-03-31 14:18:29.000000,4230014,4230014,4230016,flex_pay2unlock,,
0.679535696407237,si_O9fiIbxkfmt8KE,sub_1NNMMbGiU1oRXdcX3Yd9rrsW,2023-06-26 20:50:21.000000,2023-06-26,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_O9fiHsYMw8xv8I,6165,flex_watch,2023-07-10 17:17:19.000000,3347466,3347466,1210120,flex_pay2unlock,CA,Irvine
0.679841699092136,si_OHYstq7vYNWzc5,sub_1NUzkLGiU1oRXdcXeUN2U0BQ,2023-07-17 22:18:25.000000,2023-07-17,PlayerFocus Basic (Annual - Watch),price_1NAfJFGiU1oRXdcXlCwMFk5P,1,active,TRUE,18000,year,cus_OHYsCkuu818oI5,6220,flex_watch,2023-07-17 23:03:40.000000,4741219,,4741219,flex_watch,OH,Alexandria
0.679874747873318,si_O2amIPvaYG2CQd,sub_1NGVbOGiU1oRXdcXo1hzpxeE,2023-06-07 23:17:18.000000,2023-06-07,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,2,active,TRUE,24000,year,cus_O2amZsQhYyPw7U,5913,flex,2023-06-08 13:08:04.000000,4592944,4592965,4592944,flex_pay2unlock,WA,Puyallup
0.680245182101515,si_OGsKiXybGhsfq4,sub_1NUKZoGiU1oRXdcXefxjh2XQ,2023-07-16 02:20:48.000000,2023-07-16,PlayerFocus Pro (Monthly - Watch),price_1NEEhPGiU1oRXdcXLmlwYNMy,1,active,TRUE,3500,month,cus_OGsKwICj1ubl6s,5928,flex_watch,2023-06-09 19:26:43.000000,4607712,4607711,4607712,flex_watch,,
0.680326149728428,si_NwEysvEx19MGCE,sub_1NAMUjGiU1oRXdcXqS8fEiVn,2023-05-22 00:21:01.000000,2023-05-22,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_NwEyRk4OFRS4Oj,5747,flex_watch,2023-05-15 22:42:47.000000,4483968,4483968,4484082,flex_pay2unlock,,
0.680599319968186,si_O1qecad8A68NqM,sub_1NFmwuGiU1oRXdcXSwaQALQs,2023-06-05 23:36:32.000000,2023-06-05,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_O1qeXHW2H5GhfC,5893,flex_watch,2023-06-06 13:21:31.000000,4590253,4590590,4590253,flex_pay2unlock,NM,Albuquerque
0.680923082795444,si_O1stkz0IFFibPJ,sub_1NFp7QGiU1oRXdcXu7SHK2C2,2023-06-06 01:55:32.000000,2023-06-06,PlayerFocus Pro (Annual - Watch),price_1NAfLGGiU1oRXdcX7zMGd8hp,1,active,TRUE,24000,year,cus_O1stQBF2J0VCHa,5839,flex_watch,2023-05-27 21:23:28.000000,4566717,4566717,4566718,flex_watch,CA,Rancho Cucamonga
0.680934937607192,si_NyedJ57rPvaJzJ,sub_1NChJmGiU1oRXdcXsahe6oGY,2023-05-28 10:59:22.000000,2023-05-28,PlayerFocus Pro (Monthly),price_1Mtf8MGiU1oRXdcXBj21KrU0,1,active,TRUE,3000,month,cus_NyedHx4Ubonb2Q,5599,flex,2023-05-02 15:52:55.000000,4436095,4436095,4436097,flex_pay2unlock,,
0.681027346000834,si_OIIKCR12pg9do1,sub_1NVhkBGiU1oRXdcXHHUsuroG,2023-07-19 21:17:11.000000,2023-07-19,PlayerFocus Pro (Annual - Watch),price_1NIadYGiU1oRXdcXJxYk0d2P,1,active,TRUE,30000,year,cus_OIHvpqNfIcPXP8,6243,flex_watch,2023-07-19 21:20:25.000000,4747550,,4747550,flex_watch,CA,Stockton
0.681262147737913,si_Nhdm6iNZVy3AgL,sub_1MwEUaGiU1oRXdcX24s0bZxQ,2023-04-13 00:58:28.000000,2023-04-13,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_NhdmfgvEqtNX4q,5448,flex,2023-04-13 13:40:40.000000,4296881,4296883,4296881,flex_pay2unlock,GA,Cartersville
0.681351732713029,si_OHbeuSuOLiDM66,sub_1NV2RKGiU1oRXdcX1M2boncJ,2023-07-18 01:10:58.000000,2023-07-18,PlayerFocus Pro (Monthly - Watch),price_1NEEhPGiU1oRXdcXLmlwYNMy,1,active,TRUE,3500,month,cus_OHbeO7y9kmfQz2,5950,flex_watch,2023-06-14 14:44:50.000000,1287215,4660285,1287215,flex_watch,,
0.681529491819001,si_O9fikFBvJOlp0Z,sub_1NNMMbGiU1oRXdcX3Yd9rrsW,2023-06-26 20:50:21.000000,2023-06-26,PlayerFocus Pro (Annual),price_1NIaQ5GiU1oRXdcX0YK8NzLJ,1,active,TRUE,30000,year,cus_O9fiHsYMw8xv8I,6165,flex_watch,2023-07-10 17:17:19.000000,1210120,4314895,1210120,flex_pay2unlock,CA,Irvine
0.68156554281863,si_O3guhggwnbRLQ9,sub_1NHZWCGiU1oRXdcXmoatDdEB,2023-06-10 21:40:19.000000,2023-06-10,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_O3gtSwDfcAlwlO,5934,flex_watch,2023-06-12 13:56:21.000000,4614943,4614964,4614943,flex_pay2unlock,WA,Mercer Island
0.68158075115672,si_NwaMqW3c42hAsN,sub_1NAhBwGiU1oRXdcXAoBMQ4hA,2023-05-22 22:27:00.000000,2023-05-22,PlayerFocus Pro (Monthly),price_1Mtf8MGiU1oRXdcXBj21KrU0,1,active,TRUE,3000,month,cus_NwaMTYCmgTQH07,5533,flex,2023-04-25 17:34:22.000000,3739226,3739226,4345466,flex_pay2unlock,,
0.682286518629557,si_Ns56hA0gfWQPKI,sub_1N6KwIGiU1oRXdcXGlrDl02s,2023-05-10 21:52:50.000000,2023-05-10,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_Ns56wGwpq7oJnV,5703,flex,2023-05-10 22:03:17.000000,4434230,4434251,4434230,flex_pay2unlock,NV,Reno
0.682515131952585,si_NkArRBcnCFMsvN,sub_1MygVPGiU1oRXdcXaKFAX4iC,2023-04-19 19:17:27.000000,2023-04-19,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_NkArphCFutNHmS,5494,flex,2023-04-19 19:29:44.000000,4297980,4323962,4297980,flex_pay2unlock,CO,Firestone
0.68280737981554,si_Nzy5rrs5uo0ipo,sub_1NDy9aGiU1oRXdcX87Kj4kD3,2023-05-31 23:10:06.000000,2023-05-31,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_Nzy5dOliFtU4km,,,,2659919,4564684,2659919,flex_pay2unlock,CA,San Diego
0.682977987940334,si_NzxZ5liPRoVyTf,sub_1NDxebGiU1oRXdcXP6IWvmly,2023-05-31 22:38:05.000000,2023-05-31,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_NzxZPW1oAigbgU,5860,flex_watch,2023-05-31 22:47:40.000000,4564599,4564599,4564578,flex_pay2unlock,PA,Gibsonia
0.683200060623432,si_NjMO1pbd8ZgCWI,sub_1MxtgBGiU1oRXdcX3bhCAQ7N,2023-04-17 15:09:19.000000,2023-04-17,Basic (Monthly),price_1MqkyIGiU1oRXdcXjvMdSDuv,1,active,TRUE,1000,month,cus_NjMOMk6iu7jIJS,5354,flex,2023-03-27 14:21:02.000000,4188838,4291338,4188838,flex_pay2unlock,MD,Denton
0.68342727057078,si_Nm3j3YnKxu4cdj,sub_1N0Vc8GiU1oRXdcXCgcABGks,2023-04-24 20:03:56.000000,2023-04-24,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_Nm3jE5da6PYaJp,5385,flex,2023-03-31 20:57:18.000000,4199226,4242261,4199226,flex_pay2unlock,WY,CASPER
0.683743482694776,si_NhUedExxQQLo1u,sub_1Mw5erGiU1oRXdcXqpQEJsst,2023-04-12 15:32:29.000000,2023-04-12,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_NhUeQropXrYsEn,5438,flex,2023-04-12 15:45:58.000000,4247201,4247201,4249242,flex_pay2unlock,IN,Chesterton
0.683751137450361,si_ODQQl7ihJI4IpZ,sub_1NQza3GiU1oRXdcXuDINOUdM,2023-07-06 21:19:15.000000,2023-07-06,PlayerFocus Pro (Annual - Watch),price_1NIadYGiU1oRXdcXJxYk0d2P,1,active,TRUE,30000,year,cus_ODQQuMIojduoYk,6145,flex_watch,2023-07-06 21:30:59.000000,4710991,4710991,4690543,flex_watch,CA,Visalia
0.683785634192208,si_OAMY0z2nvJxE1H,sub_1NO1pIGiU1oRXdcXLoI80lE7,2023-06-28 17:06:44.000000,2023-06-28,PlayerFocus Pro (Monthly),price_1NEErzGiU1oRXdcXMOaefZYG,1,active,TRUE,3500,month,cus_OAMYnx6LNZeOHa,5178,flex,2023-02-03 21:08:23.000000,4594514,4670602,4594514,flex_pay2unlock,,
0.684082811025409,si_OBeXzuSQ4XnUBD,sub_1NPHDzGiU1oRXdcXPqmEyXn4,2023-07-02 03:45:22.000000,2023-07-02,PlayerFocus Pro (Annual),price_1NIaQ5GiU1oRXdcX0YK8NzLJ,1,active,TRUE,30000,year,cus_OBeX9l2ymkx3gY,2001,flex_club,2021-07-06 22:53:31.000000,1719006,1715166,1719006,flex_pay2unlock,,
0.684256189670533,si_NsP97gPGMaGUYN,sub_1N6eLHGiU1oRXdcXpN8lcanS,2023-05-11 18:35:55.000000,2023-05-11,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_NsP9oXMiNaRf2L,5713,flex,2023-05-11 19:21:41.000000,4436533,4436533,4436512,flex_pay2unlock,NM,Carlsbad
0.684585780769122,si_ODPmTjmzgVOl6b,sub_1NQyx1GiU1oRXdcXylUQL8qd,2023-07-06 20:38:55.000000,2023-07-06,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_ODPmDpbFFIWuNW,6144,flex_watch,2023-07-06 21:07:32.000000,4690744,4690744,4690349,flex_pay2unlock,CA,La Puente
0.684748946153744,si_O5FyO7ASegKfaH,sub_1NJ5SEGiU1oRXdcXWH0JEkyX,2023-06-15 01:58:30.000000,2023-06-15,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_O5FypxCTvPN0K0,5962,flex_watch,2023-06-15 14:02:36.000000,4620598,4620619,4620598,flex_pay2unlock,TX,Houston
0.684870787636464,si_OHD3zOCZDAtOpL,sub_1NUedVGiU1oRXdcXaZhv5Usv,2023-07-16 23:45:57.000000,2023-07-16,PlayerFocus Pro (Annual - Watch),price_1NIadYGiU1oRXdcXJxYk0d2P,1,active,TRUE,30000,year,cus_OHD34grCe2CPg7,6088,flex_watch,2023-06-29 15:54:35.000000,4676886,4676995,4676886,flex_watch,CA,Folsom
0.684885430345478,si_O4oBBjsTC0ZhEm,sub_1NIeZEGiU1oRXdcXPm4rH5Qn,2023-06-13 21:15:56.000000,2023-06-13,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_O4oBMGdO4QTApA,3875,flex,2022-06-03 22:14:49.000000,2897472,2897472,2838684,flex_pay2unlock,CO,Colorado Springs
0.684959034406394,si_NvLxVNhPf9WoR3,sub_1N9VFeGiU1oRXdcXP8qIKCpS,2023-05-19 15:29:54.000000,2023-05-19,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_NvLxHGWduZ7ncj,5785,flex,2023-05-19 16:26:15.000000,4481258,4481258,4481237,flex_pay2unlock,TX,Wylie
0.685458156553757,si_OB8g9sr8keMflv,sub_1NOmPGGiU1oRXdcXQ155YRJc,2023-06-30 18:50:58.000000,2023-06-30,PlayerFocus Pro (Annual - Watch),price_1NIadYGiU1oRXdcXJxYk0d2P,1,active,TRUE,30000,year,cus_OB8gWXmCfFziUI,6102,flex_watch,2023-06-30 19:05:30.000000,4679182,4689125,4679182,flex_watch,MT,Bozeman
0.685490572079978,si_O9JIH54gCojbLm,sub_1NN0gEGiU1oRXdcX5IZqfEnS,2023-06-25 21:41:10.000000,2023-06-25,PlayerFocus Pro (Monthly - Watch),price_1NEEhPGiU1oRXdcXLmlwYNMy,1,active,TRUE,3500,month,cus_O9JIlxp8Mtva9i,5931,flex_watch,2023-06-10 14:52:22.000000,4664908,4723206,4664908,flex_watch,,
0.685533703343817,si_O9fiIbxkfmt8KE,sub_1NNMMbGiU1oRXdcX3Yd9rrsW,2023-06-26 20:50:21.000000,2023-06-26,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_O9fiHsYMw8xv8I,6165,flex_watch,2023-07-10 17:17:19.000000,4314895,4314895,1210120,flex_pay2unlock,CA,Irvine
0.685553540630809,si_NtfAb8LoxGhLYT,sub_1N7rqOGiU1oRXdcXfaajxXKu,2023-05-15 03:13:04.000000,2023-05-15,PlayerFocus (Annual),price_1MqkygGiU1oRXdcXDDGHyGOQ,1,active,TRUE,18000,year,cus_NtfACMsuBXR7by,5681,flex,2023-05-09 17:04:47.000000,4453790,4453790,4453791,flex_pay2unlock,,
0.685717625629494,si_NrIB0Uaa9BwkHN,sub_1N5ZatGiU1oRXdcXdUrLhENT,2023-05-08 19:19:35.000000,2023-05-08,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_NrIBthVP66RgH8,5667,flex,2023-05-08 19:39:42.000000,4429591,4429591,4429570,flex_pay2unlock,UT,Eagle Mountain
0.68753109130219,si_NwrUVX76TpV787,sub_1NAxlSGiU1oRXdcXRpjynQpI,2023-05-23 16:08:45.000000,2023-05-23,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,10,active,TRUE,49500,year,cus_NwZwz9v3d2R2aa,5216,flex,2023-02-17 20:27:19.000000,3102960,4517303,3102960,flex_pay2unlock,,
0.687579302196895,si_OI8spnSb2ZFH6n,sub_1NVYarGiU1oRXdcXeEdyK6hx,2023-07-19 11:30:56.000000,2023-07-19,PlayerFocus Pro (Monthly - Watch),price_1NEEhPGiU1oRXdcXLmlwYNMy,1,active,TRUE,3500,month,cus_OI8smHaBVRnCbK,5879,flex_watch,2023-06-05 13:55:55.000000,4714347,4714347,4741963,flex_watch,,
0.688188916194923,si_NmklbVfhsBTkk8,sub_1N1BGNGiU1oRXdcXUYIR4x0K,2023-04-26 16:32:15.000000,2023-04-26,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_NmklWsmgPsAb1K,5541,flex,2023-04-26 17:15:47.000000,4347560,4351300,4347560,flex_pay2unlock,CA,Cloverdale
0.688666522527654,si_O6zSM26QoSKLQ1,sub_1NKlTBGiU1oRXdcX4jpXBCRt,2023-06-19 17:02:25.000000,2023-06-19,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_O6zSqaO99jyQ5p,5999,flex_watch,2023-06-19 17:40:29.000000,4643492,4643492,4643471,flex_pay2unlock,CA,Culver City
0.689792520242746,si_OHsL7yMIzuGJi9,sub_1NVIb9GiU1oRXdcXX4vI7Pbz,2023-07-18 18:26:11.000000,2023-07-18,PlayerFocus Pro (Annual - Watch),price_1NIadYGiU1oRXdcXJxYk0d2P,1,active,TRUE,30000,year,cus_OHsLBk61KqG1TT,6229,flex_watch,2023-07-18 19:10:06.000000,4743253,4743253,4743232,flex_watch,NM,White Rock
0.689888322245402,si_O5ZSP3moPHXzZB,sub_1NJOJZGiU1oRXdcXxhOKRrNK,2023-06-15 22:06:49.000000,2023-06-15,Equipment Subscription (Annual),price_1MpFtjGiU1oRXdcXpGUJ5fOA,1,active,TRUE,49500,year,cus_O5ZSmkODMB4nb5,5974,flex_watch,2023-06-15 22:22:38.000000,4622181,4622202,4622181,flex_pay2unlock,TN,Mt. Juliet
0.689970796053561,si_NhTRdk5TKIbGG7,sub_1Mw4UVGiU1oRXdcXmWkMg1PZ,2023-04-12 14:17:43.000000,2023-04-12,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_NhTRC4UHCEZQtM,5436,flex,2023-04-12 14:39:32.000000,4249177,,4249177,flex_pay2unlock,MO,Wentzville
0.690068533282429,si_NucRUYzQkZQ6qw,sub_1N8nCaGiU1oRXdcXPUtSqsJB,2023-05-17 16:27:48.000000,2023-05-17,PlayerFocus Pro (Annual),price_1Mqkz6GiU1oRXdcXbijuv6WS,1,active,TRUE,24000,year,cus_NucRNnj1x6sF6w,5763,flex_watch,2023-05-17 17:03:16.000000,4475654,4475654,4475633,flex_pay2unlock,CA,Santa Barbara
